Record_ID,First_Name,Last_Name,Date_of_Birth,NIN,Phone_Number,Label
SIM_47044,Blessing,Okonkwo,1994-07-16,33213138544,+2347013951874,Anomaly_NIN
SIM_10038,Comfort,Akinwale,1963-04-04,53021503752,+2349023963348,Normal
SIM_10687,Mary,Chukwu,1950-10-29,18425099296,+2348016091254,Normal
SIM_10063,Michael,Oshodi,2000-11-27,16399352983,+2348070814396,Normal
SIM_10624,Agnes,Ojo,1956-05-27,93517549456,+2349077720385,Normal
SIM_10476,Joshua,Chukwu,1990-05-12,54156748562,+2348138284566,Normal
SIM_10137,John,Ogunleye,1997-11-07,55593328086,+2347078971147,Normal
SIM_10339,Joshua,Oshodi,1980-09-09,83069861057,+2349058901637,Normal
SIM_73835,Charity,Ibrahim,1985-11-13,86969741544,+2348024040139,Anomaly_Identity_Mismatch
SIM_76599,David,Akinwale,18-11-1959,32116761747,+2348092180992,Anomaly_Format
SIM_10531,Mary,Obasanjo,1985-12-13,50270969846,+2347050935956,Normal
SIM_10512,Samuel,Uche,1986-03-27,57740020554,+2349064491550,Normal
SIM_30788,John,Balogun,1979-06-11,72643782244,+2347036581416,Anomaly_Exact
SIM_31118,Elizabeth,Ojo,01-01-1982,32654960149,+2349165102118,Anomaly_Format
SIM_50317,Cornelius,Adetokunbo,1985-10-20,41634380248,+2348056927003,Anomaly_Identity_Mismatch
SIM_10111,Daniel,Obasanjo,1962-02-17,17202275745,+2349111933005,Normal
SIM_10231,Deborah,Eze,2004-05-13,30401068487,+2347098684952,Normal
SIM_51784,Mary,Okonkwo,1957-03-26,20412064578,+2349118851671,Anomaly_Exact
SIM_10517,Comfort,Nnamani,1953-03-12,70562352853,+2348072671164,Normal
SIM_10543,Cornelius,Abiola,1997-08-05,71705631799,+2349171235939,Normal
SIM_10589,Joshua,Adeyemi,1962-03-27,90975086036,+2347097615424,Normal
SIM_10525,Joshua,Eze,1983-11-30,18003919087,+2348051011634,Normal
SIM_10693,Deborah,Balogun,1988-11-22,23251332017,+2348040989204,Normal
SIM_10286,Cornelius,Balogun,1961-01-24,51110966652,+2349103688400,Normal
SIM_10421,Simon,Okonkwo,2001-11-10,67155013446,+2348002352779,Normal
SIM_10315,Andrew,Abiola,1963-05-21,66968011861,+2348147606801,Normal
SIM_35765,Gloria,Obi,1960-07-25,67172389257,+2348184115409,Anomaly_Identity_Mismatch
SIM_97460,Rurh,jOo,2006-06-22,99958080016,+2347015782276,Anomaly_Fuzzy
SIM_10086,Sarah,Ekwueme,2004-02-28,69471980292,+2349185681933,Normal
SIM_10023,Nathaniel,Ekwueme,1988-08-20,20862390385,+2347027948137,Normal
SIM_10196,Deborah,Okafor,1957-05-06,62373782005,+2348024935274,Normal
SIM_10300,Charity,Oshodi,1975-05-08,25245785244,+2349129666731,Normal
SIM_10691,Esther,Nnamani,1975-10-21,90502195507,+2348046187763,Normal
SIM_29596,Hope,Eze,19-04-1958,11366162196,+2349043069991,Anomaly_Format
SIM_10348,Blessing,Olawale,1966-10-12,31207030495,+2349117573752,Normal
SIM_86301,Joshua,Ibrahim,1989-08-22,22812110670,+2347028834501,Anomaly_Exact
SIM_10234,Andrew,Ekwueme,1967-08-14,19448116798,+2348041966327,Normal
SIM_10412,Blessing,Uche,1991-06-28,36350245644,+2348095163914,Normal
SIM_10191,Faith,Olawale,1976-05-14,25262183758,+2347012108921,Normal
SIM_97892,Charity,Ekwueme,02-04-1987,57893699514,+2349014806469,Anomaly_Format
SIM_10297,Comfort,Uche,1992-11-01,90547842507,+2349153159379,Normal
SIM_10382,Mary,Oshodi,1993-05-14,45797626609,+2348135053024,Normal
SIM_37419,Hoep,Eve,1975-10-06,49162890928,+2349042551135,Anomaly_Fuzzy
SIM_10160,David,Balogun,1969-04-09,65795339034,+2347044120530,Normal
SIM_33958,Deborah,Balogun,1948-05-17,38806140252,+2348162824329,Anomaly_Exact
SIM_10646,Angela,Ibrahim,1974-03-07,28362985433,+2349183540470,Normal
SIM_10298,James,Oshodi,1952-05-10,10922698282,+2348047127833,Normal
SIM_10399,Joseph,Ekwueme,1956-09-12,25267167189,+2349127856339,Normal
SIM_96048,Charity,Oshodi,1975-05-08,29245785244,+2349129666731,Anomaly_NIN
SIM_10473,Paul,Oyekan,1945-07-27,24699263593,+2349178776790,Normal
SIM_94083,Emmanuel,Obi,1989-06-13,98167124306,+2347016487809,Anomaly_Identity_Mismatch
SIM_10257,Gloria,Ogunleye,1946-03-28,25395384465,+2348179872818,Normal
SIM_85765,Dayid,Okafob,1972-11-07,98076526144,+2349028106322,Anomaly_Fuzzy
SIM_10106,Ruth,Oshodi,1979-08-06,80319011112,+2349112127644,Normal
SIM_10219,Juliet,Adetokunbo,1977-11-01,29421167938,+2349031532343,Normal
SIM_10441,Comfort,Nnamani,1951-07-10,35208843104,+2348143577642,Normal
SIM_71949,Simon,Obasanjo,1978-06-29,36474882211,+2348001170517,Anomaly_Exact
SIM_10377,Grace,Akinwale,1997-04-16,51639898227,+2348084101830,Normal
SIM_10133,Grace,Abiola,1992-02-28,21609327415,+2348004162838,Normal
SIM_10429,Peter,Uche,1999-01-16,84138676619,+2348050255457,Normal
SIM_35496,Cornelius,Ogunleye,1960-06-15,67442180051,+2347081811945,Anomaly_Exact
SIM_10021,Stephen,Uche,1950-10-22,40372075545,+2349036259268,Normal
SIM_10162,Peace,Ogunleye,1947-04-04,63399202399,+2347032466456,Normal
SIM_10304,David,Obasanjo,1988-03-17,83171249703,+2348118856907,Normal
SIM_10417,Cornelius,Abiola,1971-07-22,39509644864,+2348112423647,Normal
SIM_10314,Faith,Chukwu,1997-04-12,30683495249,+2348171307735,Normal
SIM_10682,Hope,Oshodi,1970-05-17,85318762315,+2348086578872,Normal
SIM_10685,Deborah,Oyekan,2001-05-03,31957093470,+2348187505010,Normal
SIM_10660,Gloria,Akinwale,1946-10-05,12594619621,+2348185293219,Normal
SIM_10585,Angela,Oshodi,1979-06-30,72483594107,+2349041740139,Normal
SIM_70913,Gloria,Balogun,1954-05-23,99364299515,+2347003630757,Anomaly_NIN
SIM_49829,Daniel,Abiola,1990-06-01,99820460576,+2349013438110,Anomaly_Identity_Mismatch
SIM_10302,Mark,Oshodi,1953-02-20,10397285582,+2347047741880,Normal
SIM_10694,Samuel,Olawale,1991-01-19,31333056058,+2349088028509,Normal
SIM_10633,Stephen,Ekwueme,2005-07-29,84058374174,+2349174963732,Normal
SIM_40788,Nathaniel,Ekwueme,1988-08-20,30862390385,+2347027948137,Anomaly_NIN
SIM_72409,Mark,Ibrahim,2004-09-29,75923048645,+2348081638178,Anomaly_Exact
SIM_10144,Paul,Ojo,1954-01-18,46424788348,+2348030937608,Normal
SIM_10067,Mark,Ibrahim,2004-09-29,75923048645,+2348081638178,Normal
SIM_10689,Esther,Oyekan,1994-03-19,24155866387,+2349075454825,Normal
SIM_10158,Emmanuel,Abiola,1972-06-28,49240753295,+2348138487326,Normal
SIM_10248,Joseph,Obasanjo,1947-02-15,91902683106,+2348088586864,Normal
SIM_27700,Eemanuel,Nnaman,1999-01-13,44053584900,+2349117862781,Anomaly_Fuzzy
SIM_10409,Ruth,Eze,1961-03-06,97842436778,+2349093254037,Normal
SIM_10065,James,Eze,1990-04-10,69402555543,+2348129750378,Normal
SIM_34216,Juliet,Adeyemi,1975-07-20,14547497209,+2349139420545,Anomaly_Identity_Mismatch
SIM_30760,Esther,Nnamani,1985-05-12,37730128383,+2348185769748,Anomaly_Exact
SIM_10192,Sarah,Obasanjo,1958-08-10,33688460236,+2347044624864,Normal
SIM_60371,Nathaniel,Obasanjo,1948-02-11,85082544062,+2347022544924,Anomaly_Exact
SIM_10387,Esther,Chukwu,1981-03-02,77688784484,+2349078911478,Normal
SIM_10198,Comfort,Okafor,2007-10-23,80319342783,+2349137948478,Normal
SIM_69640,Simon,Okonkwo,2001-11-10,67155013445,+2348002352779,Anomaly_NIN
SIM_10254,Daniel,Obasanjo,1998-08-20,12664671344,+2348027339634,Normal
SIM_10510,Grace,Chukwu,1973-05-01,11929557828,+2348075099751,Normal
SIM_10485,Stephen,Oyekan,1948-04-29,10539618011,+2348031452329,Normal
SIM_10560,Michael,Adetokunbo,2004-08-13,70351653957,+2348183958472,Normal
SIM_10181,Simon,Abiola,1974-08-18,53328168585,+2349018937496,Normal
SIM_10659,Peace,Ibrahim,1998-11-22,16792261100,+2349113695606,Normal
SIM_10264,Deborah,Obasanjo,1963-08-23,39595604812,+2347063299270,Normal
SIM_98378,Patience,Balogun,1985-02-26,73602157876,+2348111737411,Anomaly_Exact
SIM_57288,oJseph,Akinawle,1991-07-17,58619734353,+2348037420365,Anomaly_Fuzzy
SIM_56754,Ruth,Obasanjo,1953-12-18,10591204567,+2349062307452,Anomaly_Identity_Mismatch
SIM_10005,Michael,Abiola,1961-03-17,31609145861,+2348138841643,Normal
SIM_39666,Peace,Oshodi,1977-01-04,10954417332,+2347046851514,Anomaly_Exact
SIM_10569,David,Obi,1997-12-20,16946051585,+2348151967039,Normal
SIM_10127,Agnes,Okonkwo,1990-10-28,67285610351,+2348014760113,Normal
SIM_10541,Stephen,Adetokunbo,1986-02-28,51503029967,+2347054194128,Normal
SIM_10258,Sarah,Oshodi,1952-07-23,86758587422,+2349090207436,Normal
SIM_10401,Mary,Adeyemi,1965-05-04,27461243567,+2349020896532,Normal
SIM_54108,Mary,Ekwueme,10-06-1975,81161493200,+2349060900785,Anomaly_Format
SIM_10048,John,Chukwu,1991-10-08,97672544893,+2348036644199,Normal
SIM_10274,John,Ibrahim,1958-05-18,44741950521,+2348080110362,Normal
SIM_10062,Benjamin,Obasanjo,1950-09-26,57928672383,+2349029081789,Normal
SIM_10066,Charity,Akinwale,1956-08-12,23675446593,+2347087411621,Normal
SIM_10128,Comfort,Uche,1990-07-09,53780558590,+2349111446471,Normal
SIM_10189,Philip,Eze,1947-01-15,20227680402,+2348062187832,Normal
SIM_10538,Joy,Ojo,1952-12-03,48435722373,+2348084663646,Normal
SIM_88191,Charity,Uche,06-03-1996,35198434022,+2348086199677,Anomaly_Format
SIM_50049,Joshua,Adeyemi,27-03-1962,90975086036,+2347097615424,Anomaly_Format
SIM_10017,Daniel,Adetokunbo,1950-09-27,86492617072,+2348114334086,Normal
SIM_10363,Paul,Oshodi,1994-02-21,71347523467,+2347035148090,Normal
SIM_10632,Deborah,Olawale,2007-05-03,23561369781,+2349069261677,Normal
SIM_81221,James,Ogunleye,1952-07-23,86758587422,+2349090207436,Anomaly_Identity_Mismatch
SIM_10571,Juliet,Obasanjo,1975-12-04,11216772220,+2348113212046,Normal
SIM_10628,Joseph,Ibrahim,2003-04-19,66527929437,+2347039913678,Normal
SIM_10616,Esther,Adeyemi,1973-05-02,66752217713,+2348001000020,Normal
SIM_10420,Juliet,Uche,1992-12-17,86298117681,+2348144276123,Normal
SIM_41782,Deborah,Akinwale,20-11-1967,74337750016,+2349172949292,Anomaly_Format
SIM_10212,Paul,Okafor,1971-06-11,80016740395,+2348031588665,Normal
SIM_10416,Mark,Ekwueme,2002-11-25,73913047462,+2349071875773,Normal
SIM_79382,Gabriel,Akinwale,29-12-1994,56921017989,+2347015725441,Anomaly_Format
SIM_10481,Sarah,Ibrahim,1953-02-09,59701108503,+2349111668297,Normal
SIM_10640,Peter,Uche,2007-10-22,99904283502,+2348060656050,Normal
SIM_10040,Ruth,Adetokunbo,1970-01-04,81706639306,+2347098006567,Normal
SIM_24010,Deborah,Obasanjo,1963-08-23,39595604812,+2347063299270,Anomaly_Exact
SIM_75096,Gloria,Oyekan,08-03-1947,97115591177,+2348060608185,Anomaly_Format
SIM_10042,Hope,Olawale,1996-10-22,36344741602,+2348001729466,Normal
SIM_41613,Philip,Olawale,1985-09-01,64755635061,+2347021350664,Anomaly_Exact
SIM_10384,Paul,Oshodi,1947-11-24,41217053856,+2347029135183,Normal
SIM_75079,Philip,Olawale,1985-09-01,64753635061,+2347021350664,Anomaly_NIN
SIM_10174,Daniel,Uche,1979-11-20,77207479349,+2347099866507,Normal
SIM_10317,Joshua,Akinwale,1950-06-26,37464375863,+2349082144141,Normal
SIM_10374,Cornelius,Obasanjo,1984-11-03,50444428296,+2349136398795,Normal
SIM_26432,Stephen,Ojo,1948-05-06,59422080308,+2349130475267,Anomaly_NIN
SIM_43936,Daniel,Adetokunbo,1950-09-27,86492617012,+2348114334086,Anomaly_NIN
SIM_10378,Peace,Adetokunbo,1976-05-12,98826541466,+2348084715701,Normal
SIM_74048,David,Ekwueme,1994-01-12,38673472687,+2347094636144,Anomaly_Identity_Mismatch
SIM_10233,Mark,Adetokunbo,1967-08-27,81101556355,+2349117573109,Normal
SIM_10523,Nathaniel,Uche,2008-02-01,52418692644,+2348055878118,Normal
SIM_10275,Michael,Okafor,1994-05-18,59311607905,+2348113660927,Normal
SIM_10152,Grace,Ojo,1999-12-20,20391076690,+2347020912920,Normal
SIM_10422,Victoria,Balogun,1945-12-05,91933685554,+2349049965553,Normal
SIM_10241,Philip,Okonkwo,1987-08-29,83083929906,+2348144440594,Normal
SIM_10125,Gabriel,Ekwueme,2002-02-10,33616997504,+2348186582258,Normal
SIM_10576,Samuel,Nnamani,1979-11-25,27053666440,+2347073618747,Normal
SIM_98583,Peace,Olawale,1985-07-23,33266385032,+2349174294862,Anomaly_NIN
SIM_10414,Esther,Nnamani,1985-05-12,37730128383,+2348185769748,Normal
SIM_20400,Mark,Ekwueme,2002-11-25,73913027462,+2349071875773,Anomaly_NIN
SIM_10542,Samuel,Okonkwo,1959-04-15,46732324633,+2348006043747,Normal
SIM_10281,Benjamin,Uche,1990-07-23,84431839337,+2349056079973,Normal
SIM_10528,Agnes,Abiola,1970-12-23,90747804737,+2349105635553,Normal
SIM_48053,Agnes,Balogun,1999-11-23,92693024564,+2349098281701,Anomaly_Exact
SIM_10370,James,Olawale,1964-03-05,54254393469,+2347052229564,Normal
SIM_10090,Philip,Akinwale,1975-11-27,27143007552,+2348038943007,Normal
SIM_10349,Mark,Ogunleye,1953-04-07,54596878581,+2349164179081,Normal
SIM_21533,Nathaniel,Eze,1999-01-16,84138676619,+2348050255457,Anomaly_Identity_Mismatch
SIM_10353,Agnes,Nnamani,1987-09-30,42943849728,+2349047654303,Normal
SIM_10386,Grace,Chukwu,2004-11-12,54443310707,+2349040471895,Normal
SIM_10251,Philip,Olawale,1985-09-01,64755635061,+2347021350664,Normal
SIM_56247,Benjamin,Chukwu,1983-05-09,53317794045,+2349017272405,Anomaly_NIN
SIM_10677,Joy,Adeyemi,2004-04-17,59000213386,+2349096560705,Normal
SIM_10002,James,Chukwu,1991-06-05,99541398225,+2348012474695,Normal
SIM_10050,Grace,Chukwu,1965-05-07,57335570028,+2349173994661,Normal
SIM_10613,Angela,Adetokunbo,1955-11-15,67503126394,+2348186883065,Normal
SIM_59268,Mark,Adeyemi,03-01-1989,60660496487,+2349097168649,Anomaly_Format
SIM_80128,Nathaniel,Olawale,1986-10-30,14338857870,+2348040801612,Anomaly_NIN
SIM_10478,Joy,Okafor,1985-06-13,90069974068,+2347017134599,Normal
SIM_10445,Elizabeth,Nnamani,1952-09-30,82542733590,+2348155435658,Normal
SIM_10519,Deborah,Akinwale,1997-08-07,87687577515,+2348113142022,Normal
SIM_10041,Stephen,Eze,1980-01-19,98134266101,+2348011145152,Normal
SIM_10480,Mark,Adeyemi,1954-01-01,59751685131,+2348157550556,Normal
SIM_66291,Gloria,Balogun,2001-03-19,90448396324,+2347014391315,Anomaly_NIN
SIM_10321,Simon,Uche,1993-03-19,53568308259,+2348144241963,Normal
SIM_10043,Samuel,Chukwu,1955-10-11,58039777186,+2348000100247,Normal
SIM_85596,Gloqia,Adetokunb,1991-08-14,22265739806,+2349024286115,Anomaly_Fuzzy
SIM_10636,Patience,Okafor,1971-08-28,57387503099,+2349069656943,Normal
SIM_10513,Cornelius,Nnamani,1952-06-05,81005112772,+2348147039228,Normal
SIM_10295,John,Akinwale,1953-12-28,79367425315,+2349107390092,Normal
SIM_46438,Joshu,Akinwal,1950-06-26,37464375863,+2349082144141,Anomaly_Fuzzy
SIM_10179,Juliet,Uche,1973-01-04,58081492387,+2347098166447,Normal
SIM_10154,Joseph,Adetokunbo,2004-09-22,13493976191,+2348195333163,Normal
SIM_10078,Peter,Ogunleye,1950-03-14,72199352158,+2348164565935,Normal
SIM_28231,Jospeh,Chukuw,1990-03-22,20444769043,+2348197172092,Anomaly_Fuzzy
SIM_10534,Michael,Balogun,1975-07-13,13608464335,+2348102260926,Normal
SIM_46760,Blessing,Olawale,12-10-1966,31207030495,+2349117573752,Anomaly_Format
SIM_10294,Patience,Obi,1965-12-11,83140610623,+2349123777793,Normal
SIM_10488,Victoria,Ojo,1992-01-25,38388030660,+2349174099329,Normal
SIM_10552,Mary,Obasanjo,1974-08-03,25999185367,+2349016248449,Normal
SIM_10590,Esther,Ekwueme,1981-01-14,75760086638,+2348163366553,Normal
SIM_10684,Michael,Ojo,1950-09-30,59777588861,+2348057531517,Normal
SIM_10614,Gabriel,Obi,2001-12-13,61337697327,+2348120088293,Normal
SIM_32695,Agnes,Uche,1999-12-20,20391076690,+2347020912920,Anomaly_Identity_Mismatch
SIM_37942,Samuel,Chukwu,1949-07-02,20653687400,+2349158452676,Anomaly_NIN
SIM_10558,Joseph,Okafor,1975-01-09,52109682782,+2349039678670,Normal
SIM_10087,Samuel,Chukwu,1949-07-02,28653687400,+2349158452676,Normal
SIM_10163,Daniel,Balogun,1957-07-12,69081053502,+2348136528666,Normal
SIM_69556,Angela,Oyekan,09-04-1996,62090028624,+2348179862018,Anomaly_Format
SIM_10299,John,Obasanjo,1964-09-22,93377666125,+2349103427289,Normal
SIM_65231,Nathanie,Olawal,1959-09-26,51787485139,+2349046540935,Anomaly_Fuzzy
SIM_10296,Nathaniel,Adeyemi,1949-02-01,97485329247,+2349196751876,Normal
SIM_10661,Elizabeth,Oshodi,1948-05-04,79867778627,+2348085424678,Normal
SIM_10516,Joseph,Nnamani,2002-11-26,94368318801,+2347090757004,Normal
SIM_45450,Victorai,Obasaajo,1983-10-14,72769835139,+2349142561429,Anomaly_Fuzzy
SIM_10117,Victoria,Eze,1991-01-31,34039903663,+2349129290918,Normal
SIM_10688,Mary,Uche,1966-03-26,38376281793,+2349057846575,Normal
SIM_10388,Blessing,Okonkwo,1994-07-16,33213135544,+2347013951874,Normal
SIM_10320,Simon,Adeyemi,1961-02-16,99510979919,+2348086465522,Normal
SIM_10361,Sarah,Olawale,1960-08-31,23838722596,+2348159486085,Normal
SIM_10153,Benjamin,Balogun,1956-03-17,24665891208,+2349155703903,Normal
SIM_50891,Angela,Ibrahim,1974-03-07,28362985433,+2349183540470,Anomaly_Exact
SIM_10026,Nathaniel,Olawale,1986-10-30,14338857370,+2348040801612,Normal
SIM_10619,Esther,Okafor,1981-09-18,52784812662,+2348016978911,Normal
SIM_29626,Jhon,Basogun,1979-06-11,72643782244,+2347036581416,Anomaly_Fuzzy
SIM_10645,Paul,Akinwale,1994-11-12,62980252559,+2348017954360,Normal
SIM_34859,Mihcael,Balogu,2005-05-16,45131340444,+2347059960428,Anomaly_Fuzzy
SIM_10058,Agnes,Okonkwo,1986-02-18,87714444057,+2348089500589,Normal
SIM_10380,Benjamin,Obasanjo,1971-06-09,21332219111,+2347033933268,Normal
SIM_10663,Emmanuel,Nnamani,1999-01-13,44053584900,+2349117862781,Normal
SIM_34224,Grace,Ekwueme,05-07-1972,32551657540,+2349034132738,Anomaly_Format
SIM_75895,Danie,Olawale,2005-06-21,79939728143,+2349156772090,Anomaly_Fuzzy
SIM_10449,David,Ekwueme,2007-04-05,22644271426,+2348104057745,Normal
SIM_10100,Mark,Ekwueme,1964-10-14,99438296941,+2348123241814,Normal
SIM_96313,Victoria,Ekwueme,2006-04-04,95274627571,+2348102716525,Anomaly_NIN
SIM_10492,Paul,Olawale,1953-12-18,10591204567,+2349062307452,Normal
SIM_10194,Benjamin,Eze,1990-01-08,83579982005,+2349095052165,Normal
SIM_48698,Comfort,Okafor,2007-10-23,80319342783,+2349137948478,Anomaly_Exact
SIM_10084,Joseph,Chukwu,1990-03-22,20444769043,+2348197172092,Normal
SIM_10083,Charity,Ojo,1958-05-02,99168467220,+2349006011506,Normal
SIM_10599,Michael,Obasanjo,1990-07-15,40546820457,+2347022206437,Normal
SIM_10652,Peace,Okonkwo,1988-05-19,73881586907,+2347011580595,Normal
SIM_91950,Hope,Uche,1990-06-19,88417483106,+2348030129473,Anomaly_NIN
SIM_81952,Juilet,Adetjkunbo,1993-08-28,25455451025,+2349033372211,Anomaly_Fuzzy
SIM_52846,Ntahaniel,Ooj,2002-03-07,36317215099,+2349007286917,Anomaly_Fuzzy
SIM_46864,Juliet,Olawale,1960-02-07,39075459796,+2349162615435,Anomaly_Identity_Mismatch
SIM_10330,Daniel,Ekwueme,1992-03-29,63494022306,+2349061720077,Normal
SIM_42950,Philip,Adeyemi,08-11-1966,52387732027,+2349188428441,Anomaly_Format
SIM_10031,Mary,Adeyemi,1960-12-18,63622014366,+2348133254371,Normal
SIM_97125,Grace,Balogun,2004-03-12,86187943560,+2347095900738,Anomaly_Exact
SIM_33164,Comfort,Abiola,1994-02-06,70677027673,+2347067249590,Anomaly_NIN
SIM_52921,Patience,Ekwueme,1992-01-25,38388030660,+2349174099329,Anomaly_Identity_Mismatch
SIM_10024,Patience,Obi,1970-07-26,51618752723,+2347059620832,Normal
SIM_40087,Charity,Uche,1996-03-06,35198434022,+2348086199677,Anomaly_Exact
SIM_10680,Victoria,Ekwueme,2006-04-04,91274627571,+2348102716525,Normal
SIM_55865,Saran,Chukw,1966-08-24,97569663952,+2348179315975,Anomaly_Fuzzy
SIM_10027,Gabriel,Akinwale,1994-12-29,56921017989,+2347015725441,Normal
SIM_21862,Jcy,jOo,1952-12-03,48435722373,+2348084663646,Anomaly_Fuzzy
SIM_10011,Deborah,Ogunleye,1964-04-14,86402280227,+2348086117160,Normal
SIM_97396,Hnpe,oze,1958-04-19,11366162196,+2349043069991,Anomaly_Fuzzy
SIM_10033,Nathaniel,Olawale,1959-09-26,51787485139,+2349046540935,Normal
SIM_10030,Comfort,Okafor,1991-12-19,47484014556,+2349003879517,Normal
SIM_10345,Gabriel,Ogunleye,1973-05-22,31086291422,+2348065304135,Normal
SIM_39125,Cornelius,Abiola,1997-08-05,71775631799,+2349171235939,Anomaly_NIN
SIM_10282,Ruth,Nnamani,1977-07-31,73193008687,+2348185738447,Normal
SIM_10697,Angela,Ekwueme,1947-09-29,74448730108,+2348138587456,Normal
SIM_10168,Elizabeth,Obasanjo,1958-04-24,25959391582,+2347093440896,Normal
SIM_10471,Ruth,Abiola,2000-09-14,87186701202,+2347072622737,Normal
SIM_10329,Juliet,Uche,1975-04-06,13388926991,+2349002066078,Normal
SIM_43660,oJseph,Okafo,1958-05-31,83312630856,+2349019752498,Anomaly_Fuzzy
SIM_89841,Angela,Oshodi,30-06-1979,72483594107,+2349041740139,Anomaly_Format
SIM_10082,Charity,Okafor,1998-10-08,61868299047,+2348075651837,Normal
SIM_10559,Ruth,Adetokunbo,1981-01-12,76869262423,+2347098309379,Normal
SIM_10649,Benjamin,Ojo,1988-11-09,31824835472,+2348051023733,Normal
SIM_84469,Peter,Ojo,1995-05-12,58869237737,+2347097977450,Anomaly_Exact
SIM_10432,Simon,Ogunleye,1996-03-29,21072622769,+2349179242634,Normal
SIM_10073,Benjamin,Okafor,1949-09-25,92885016171,+2349021378547,Normal
SIM_10452,Cornelius,Oshodi,1953-04-12,57183452964,+2348060635684,Normal
SIM_10639,Grace,Eze,1954-09-28,25262370942,+2347047290378,Normal
SIM_10151,Sarah,Okonkwo,1957-08-01,35246342738,+2349011068025,Normal
SIM_63260,Elizabeth,Obasanjo,24-04-1958,25959391582,+2347093440896,Anomaly_Format
SIM_10091,James,Ojo,1957-11-11,73239807498,+2347010754894,Normal
SIM_10651,Daniel,Oshodi,1985-12-26,73120566768,+2349081440365,Normal
SIM_94261,Comfort,Akinwale,1963-04-04,53021503752,+2349023963348,Anomaly_Exact
SIM_10225,Emmanuel,Adetokunbo,1968-04-01,60652920546,+2348096409817,Normal
SIM_83077,Patiznce,Olawal,1981-03-05,20374445130,+2349053866966,Anomaly_Fuzzy
SIM_63749,Paul,Oshodi,1994-02-21,71347723467,+2347035148090,Anomaly_NIN
SIM_10143,Patience,Obasanjo,1982-12-23,57504109862,+2349018992801,Normal
SIM_10210,Nathaniel,Ogunleye,1967-02-18,63889131077,+2348185060800,Normal
SIM_71736,Paul,Nnamani,1997-04-07,95312616566,+2348137736588,Anomaly_NIN
SIM_77337,Andrew,Abiola,1963-05-21,16968011861,+2348147606801,Anomaly_NIN
SIM_10502,Sarah,Chukwu,1966-08-24,97569663952,+2348179315975,Normal
SIM_10437,Charity,Uche,1996-03-06,35198434022,+2348086199677,Normal
SIM_10045,David,Adetokunbo,1971-05-07,52430751725,+2349159247636,Normal
SIM_10182,Ruth,Oyekan,1989-12-05,70067987552,+2349003228287,Normal
SIM_58365,Grace,Eze,1954-09-28,25262670942,+2347047290378,Anomaly_NIN
SIM_10139,Esther,Akinwale,1993-05-25,59264424157,+2348134647386,Normal
SIM_10562,Grace,Obi,1950-07-29,25753116493,+2349062821990,Normal
SIM_10340,Esther,Balogun,1957-09-22,38971194840,+2348051181846,Normal
SIM_10267,Esther,Okafor,1996-06-12,75481939891,+2347015796820,Normal
SIM_10265,Mary,Okafor,2001-11-27,11770762225,+2348090589530,Normal
SIM_10095,Peace,Okonkwo,1951-09-22,62981162165,+2348185943319,Normal
SIM_10550,Peter,Ojo,1946-08-26,98124793964,+2348048227932,Normal
SIM_10537,Andrew,Ibrahim,1953-02-13,55710752779,+2348128726442,Normal
SIM_10347,Victoria,Akinwale,1947-11-16,69559448775,+2349095625121,Normal
SIM_10085,Deborah,Nnamani,1974-03-15,23053323099,+2347071585803,Normal
SIM_10565,Joy,Nnamani,1994-11-16,92250745536,+2348101331976,Normal
SIM_97553,Patience,Akinwale,26-09-2006,57032616644,+2348108105140,Anomaly_Format
SIM_10247,Daniel,Obi,1966-07-17,77756741755,+2349102484014,Normal
SIM_10075,Comfort,Okafor,1985-06-02,47331688872,+2347072618604,Normal
SIM_84638,Gloria,Okafor,1975-01-05,61600777264,+2349062745700,Anomaly_Identity_Mismatch
SIM_10556,Gabriel,Oyekan,1976-09-07,95426796360,+2348069490251,Normal
SIM_10621,Charity,Abiola,1970-05-29,30102525716,+2348006048495,Normal
SIM_28558,Andrew,Ibrahim,1953-02-13,55710752759,+2348128726442,Anomaly_NIN
SIM_10520,Faith,Oyekan,1991-04-23,68845474614,+2348196375069,Normal
SIM_10051,Deborah,Obi,1976-04-02,19335816357,+2349021155851,Normal
SIM_68611,Stephen,Nnamani,1985-07-23,37266385032,+2349174294862,Anomaly_Identity_Mismatch
SIM_10246,Angela,Oyekan,1996-04-09,62090028624,+2348179862018,Normal
SIM_90182,Patience,Abiola,20-07-1975,14547497209,+2349139420545,Anomaly_Format
SIM_80011,Vitcoria,Ekgueme,2006-04-04,91274627571,+2348102716525,Anomaly_Fuzzy
SIM_10237,Michael,Oshodi,1946-09-11,16290447248,+2348117492092,Normal
SIM_52097,Philip,Chukwu,1978-06-04,95875480953,+2349143923018,Anomaly_Identity_Mismatch
SIM_10551,Blessing,Olawale,2004-01-16,84171867063,+2348030814752,Normal
SIM_10184,Esther,Abiola,1980-02-29,14129736695,+2349131545363,Normal
SIM_10530,Gabriel,Nnamani,1966-08-01,44097598661,+2349001563977,Normal
SIM_10054,Joseph,Uche,2002-08-26,26249692497,+2348197224811,Normal
SIM_10138,James,Balogun,1956-05-16,99828487319,+2349081471317,Normal
SIM_34010,Gabriel,Oyekan,1948-10-05,96698413403,+2349151369098,Anomaly_NIN
